%  30/10/2005                                                                   
%                                                                               
% Fields of LDCv2 detector ( copy of Mokka db fieldmaps00 )                     
% anti-DID optimized to direct pairs into extraction hole                       
%                                                                               
%  z(cm)            Bz(kGauss)         Br(kG)       Bx_DID(kG)         
% (here Br is on the ideal beam axis, with half angle 0.007rad)                 
%-----------------------------------------------------------------    
      600
      0.3610E+03   0.1682981E+02   0.7621873E-01   0.2844200E+00
      0.3620E+03   0.1676950E+02   0.7641877E-01   0.2835338E+00
      0.3630E+03   0.1671114E+02   0.7413965E-01   0.2826351E+00
      0.3640E+03   0.1665454E+02   0.7211436E-01   0.2817241E+00
      0.3650E+03   0.1659795E+02   0.7230130E-01   0.2808011E+00
      0.3660E+03   0.1654135E+02   0.7249938E-01   0.2798660E+00
      0.3670E+03   0.1647223E+02   0.8878128E-01   0.2789192E+00
      0.3680E+03   0.1639657E+02   0.9745328E-01   0.2779608E+00
      0.3690E+03   0.1632090E+02   0.9772940E-01   0.2769911E+00
      0.3700E+03   0.1624523E+02   0.9799425E-01   0.2760101E+00
      0.3710E+03   0.1618437E+02   0.7903450E-01   0.2750180E+00
      0.3720E+03   0.1612759E+02   0.7392714E-01   0.2740152E+00
      0.3730E+03   0.1607082E+02   0.7411445E-01   0.2730016E+00
      0.3740E+03   0.1601404E+02   0.7432460E-01   0.2719775E+00
      0.3750E+03   0.1595904E+02   0.7219196E-01   0.2709431E+00
      0.3760E+03   0.1590420E+02   0.7216569E-01   0.2698986E+00
      0.3770E+03   0.1584937E+02   0.7234607E-01   0.2688441E+00
      0.3780E+03   0.1579466E+02   0.7238748E-01   0.2677797E+00
      0.3790E+03   0.1574318E+02   0.6828436E-01   0.2667059E+00
      0.3800E+03   0.1569170E+02   0.6847617E-01   0.2656225E+00
      0.3810E+03   0.1564021E+02   0.6865637E-01   0.2645300E+00
      0.3820E+03   0.1559091E+02   0.6592354E-01   0.2634285E+00
      0.3830E+03   0.1555274E+02   0.5116437E-01   0.2623180E+00
      0.3840E+03   0.1551458E+02   0.5128620E-01   0.2611988E+00
      0.3850E+03   0.1547641E+02   0.5143155E-01   0.2600712E+00
      0.3860E+03   0.1543729E+02   0.5285367E-01   0.2589352E+00
      0.3870E+03   0.1539586E+02   0.5611955E-01   0.2577909E+00
      0.3880E+03   0.1535442E+02   0.5627644E-01   0.2566389E+00
      0.3890E+03   0.1531299E+02   0.5640957E-01   0.2554790E+00
      0.3900E+03   0.1527178E+02   0.5625598E-01   0.2543115E+00
      0.3910E+03   0.1523090E+02   0.5594520E-01   0.2531365E+00
      0.3920E+03   0.1519001E+02   0.5610028E-01   0.2519543E+00
      0.3930E+03   0.1514913E+02   0.5623136E-01   0.2507651E+00
      0.3940E+03   0.1510828E+02   0.5632618E-01   0.2495690E+00
      0.3950E+03   0.1506748E+02   0.5640865E-01   0.2483662E+00
      0.3960E+03   0.1502668E+02   0.5655146E-01   0.2471569E+00
      0.3970E+03   0.1498588E+02   0.5669426E-01   0.2459411E+00
      0.3980E+03   0.1494629E+02   0.5515500E-01   0.2447192E+00
      0.3990E+03   0.1490729E+02   0.5446265E-01   0.2434913E+00
      0.4000E+03   0.1486829E+02   0.5459914E-01   0.2422577E+00
      0.4010E+03   0.1482929E+02   0.5473564E-01   0.2409430E+00
      0.4020E+03   0.1478446E+02   0.6307157E-01   0.2394739E+00
      0.4030E+03   0.1473816E+02   0.6531427E-01   0.2378534E+00
      0.4040E+03   0.1469186E+02   0.6546397E-01   0.2360848E+00
      0.4050E+03   0.1464556E+02   0.6563841E-01   0.2341714E+00
      0.4060E+03   0.1460000E+02   0.6474360E-01   0.2321169E+00
      0.4070E+03   0.1455450E+02   0.6481581E-01   0.2299256E+00
      0.4080E+03   0.1450899E+02   0.6498756E-01   0.2276016E+00
      0.4090E+03   0.1446314E+02   0.6563535E-01   0.2251493E+00
      0.4100E+03   0.1441104E+02   0.7476114E-01   0.2225735E+00
      0.4110E+03   0.1435894E+02   0.7494348E-01   0.2198791E+00
      0.4120E+03   0.1430684E+02   0.7513844E-01   0.2170710E+00
      0.4130E+03   0.1425294E+02   0.7791372E-01   0.2141547E+00
      0.4140E+03   0.1419078E+02   0.9007131E-01   0.2111353E+00
      0.4150E+03   0.1412861E+02   0.9030159E-01   0.2080185E+00
      0.4160E+03   0.1406645E+02   0.9050644E-01   0.2048098E+00
      0.4170E+03   0.1400801E+02   0.8529640E-01   0.2015149E+00
      0.4180E+03   0.1395801E+02   0.7314754E-01   0.1981398E+00
      0.4190E+03   0.1390802E+02   0.7330970E-01   0.1946901E+00
      0.4200E+03   0.1385803E+02   0.7348467E-01   0.1911719E+00
      0.4210E+03   0.1380131E+02   0.8357460E-01   0.1875911E+00
      0.4220E+03   0.1373578E+02   0.9678755E-01   0.1839535E+00
      0.4230E+03   0.1367026E+02   0.9701690E-01   0.1802654E+00
      0.4240E+03   0.1360473E+02   0.9724626E-01   0.1765324E+00
      0.4250E+03   0.1354146E+02   0.9411752E-01   0.1727605E+00
      0.4260E+03   0.1347997E+02   0.9167750E-01   0.1689557E+00
      0.4270E+03   0.1341848E+02   0.9189270E-01   0.1651237E+00
      0.4280E+03   0.1335699E+02   0.9212102E-01   0.1612701E+00
      0.4290E+03   0.1329700E+02   0.9007646E-01   0.1574007E+00
      0.4300E+03   0.1323769E+02   0.8925925E-01   0.1535210E+00
      0.4310E+03   0.1317839E+02   0.8945363E-01   0.1496364E+00
      0.4320E+03   0.1311909E+02   0.8967441E-01   0.1457522E+00
      0.4330E+03   0.1304853E+02   0.1069222E+00   0.1418735E+00
      0.4340E+03   0.1297539E+02   0.1111034E+00   0.1380052E+00
      0.4350E+03   0.1290226E+02   0.1113461E+00   0.1341524E+00
      0.4360E+03   0.1282912E+02   0.1116154E+00   0.1303196E+00
      0.4370E+03   0.1276409E+02   0.9946501E-01   0.1265113E+00
      0.4380E+03   0.1269958E+02   0.9888778E-01   0.1227321E+00
      0.4390E+03   0.1263507E+02   0.9912700E-01   0.1189857E+00
      0.4400E+03   0.1257028E+02   0.9978401E-01   0.1152764E+00
      0.4410E+03   0.1250160E+02   0.1060074E+00   0.1116077E+00
      0.4420E+03   0.1243292E+02   0.1062478E+00   0.1079834E+00
      0.4430E+03   0.1236424E+02   0.1064881E+00   0.1044067E+00
      0.4440E+03   0.1229799E+02   0.1029620E+00   0.1008809E+00
      0.4450E+03   0.1224184E+02   0.8743948E-01   0.9740868E-01
      0.4460E+03   0.1218571E+02   0.8763597E-01   0.9399294E-01
      0.4470E+03   0.1212957E+02   0.8783247E-01   0.9063617E-01
      0.4480E+03   0.1206864E+02   0.9553392E-01   0.8734075E-01
      0.4490E+03   0.1199758E+02   0.1116707E+00   0.8410872E-01
      0.4500E+03   0.1192652E+02   0.1119194E+00   0.8094202E-01
      0.4510E+03   0.1185545E+02   0.1121819E+00   0.7784235E-01
      0.4520E+03   0.1178408E+02   0.1129151E+00   0.7481123E-01
      0.4530E+03   0.1171230E+02   0.1138031E+00   0.7184998E-01
      0.4540E+03   0.1164053E+02   0.1140543E+00   0.6895973E-01
      0.4550E+03   0.1156875E+02   0.1143055E+00   0.6614140E-01
      0.4560E+03   0.1149688E+02   0.1147104E+00   0.6339577E-01
      0.4570E+03   0.1142494E+02   0.1150739E+00   0.6072343E-01
      0.4580E+03   0.1135300E+02   0.1153117E+00   0.5812480E-01
      0.4590E+03   0.1128106E+02   0.1155775E+00   0.5560012E-01
      0.4600E+03   0.1120593E+02   0.1209573E+00   0.5314950E-01
      0.4610E+03   0.1112945E+02   0.1234086E+00   0.5077287E-01
      0.4620E+03   0.1105297E+02   0.1236621E+00   0.4847006E-01
      0.4630E+03   0.1097649E+02   0.1239439E+00   0.4624073E-01
      0.4640E+03   0.1090787E+02   0.1114366E+00   0.4408441E-01
      0.4650E+03   0.1084089E+02   0.1090138E+00   0.4200052E-01
      0.4660E+03   0.1077392E+02   0.1092339E+00   0.3998837E-01
      0.4670E+03   0.1070694E+02   0.1094826E+00   0.3804713E-01
      0.4680E+03   0.1063608E+02   0.1160665E+00   0.3617593E-01
      0.4690E+03   0.1056504E+02   0.1166161E+00   0.3437374E-01
      0.4700E+03   0.1049399E+02   0.1168792E+00   0.3263949E-01
      0.4710E+03   0.1042261E+02   0.1176760E+00   0.3097200E-01
      0.4720E+03   0.1034736E+02   0.1243006E+00   0.2937005E-01
      0.4730E+03   0.1027213E+02   0.1245494E+00   0.2783233E-01
      0.4740E+03   0.1019689E+02   0.1248273E+00   0.2635748E-01
      0.4750E+03   0.1011971E+02   0.1283201E+00   0.2494412E-01
      0.4760E+03   0.1003516E+02   0.1408647E+00   0.2359074E-01
      0.4770E+03   0.9950587E+01   0.1411898E+00   0.2229588E-01
      0.4780E+03   0.9866036E+01   0.1414566E+00   0.2105801E-01
      0.4790E+03   0.9782351E+01   0.1403002E+00   0.1987558E-01
      0.4800E+03   0.9700416E+01   0.1376531E+00   0.1874701E-01
      0.4810E+03   0.9618472E+01   0.1379546E+00   0.1767070E-01
      0.4820E+03   0.9536529E+01   0.1382414E+00   0.1664505E-01
      0.4830E+03   0.9454086E+01   0.1393713E+00   0.1566846E-01
      0.4840E+03   0.9371066E+01   0.1406382E+00   0.1473930E-01
      0.4850E+03   0.9288037E+01   0.1409436E+00   0.1385599E-01
      0.4860E+03   0.9205009E+01   0.1412342E+00   0.1301692E-01
      0.4870E+03   0.9109109E+01   0.1634642E+00   0.1222049E-01
      0.4880E+03   0.9004249E+01   0.1791038E+00   0.1146512E-01
      0.4890E+03   0.8899389E+01   0.1794708E+00   0.1074926E-01
      0.4900E+03   0.8794529E+01   0.1798378E+00   0.1007136E-01
      0.4910E+03   0.8704498E+01   0.1547199E+00   0.9429919E-02
      0.4920E+03   0.8620348E+01   0.1449095E+00   0.8823439E-02
      0.4930E+03   0.8536195E+01   0.1452071E+00   0.8250444E-02
      0.4940E+03   0.8452045E+01   0.1454986E+00   0.7709512E-02
      0.4950E+03   0.8358151E+01   0.1626734E+00   0.7199236E-02
      0.4960E+03   0.8262444E+01   0.1661509E+00   0.6718246E-02
      0.4970E+03   0.8166736E+01   0.1664859E+00   0.6265207E-02
      0.4980E+03   0.8071030E+01   0.1668194E+00   0.5838818E-02
      0.4990E+03   0.7959482E+01   0.1948211E+00   0.5437817E-02
      0.5000E+03   0.7847444E+01   0.1960691E+00   0.5060976E-02
      0.5010E+03   0.7735408E+01   0.1964597E+00   0.4707106E-02
      0.5020E+03   0.7623002E+01   0.1975006E+00   0.4375059E-02
      0.5030E+03   0.7507159E+01   0.2039449E+00   0.4063721E-02
      0.5040E+03   0.7391316E+01   0.2043504E+00   0.3772021E-02
      0.5050E+03   0.7275474E+01   0.2047543E+00   0.3498923E-02
      0.5060E+03   0.7157357E+01   0.2091873E+00   0.3243432E-02
      0.5070E+03   0.7031357E+01   0.2235907E+00   0.3004593E-02
      0.5080E+03   0.6905357E+01   0.2240317E+00   0.2781484E-02
      0.5090E+03   0.6779357E+01   0.2244727E+00   0.2573224E-02
      0.5100E+03   0.6654159E+01   0.2234830E+00   0.2378971E-02
      0.5110E+03   0.6530444E+01   0.2212670E+00   0.2197914E-02
      0.5120E+03   0.6406730E+01   0.2217000E+00   0.2029284E-02
      0.5130E+03   0.6283015E+01   0.2221346E+00   0.1872342E-02
      0.5140E+03   0.6155181E+01   0.2299771E+00   0.1726386E-02
      0.5150E+03   0.6022839E+01   0.2385488E+00   0.1590746E-02
      0.5160E+03   0.5890498E+01   0.2390120E+00   0.1464785E-02
      0.5170E+03   0.5758157E+01   0.2394752E+00   0.1347900E-02
      0.5180E+03   0.5617276E+01   0.2554217E+00   0.1239515E-02
      0.5190E+03   0.5470804E+01   0.2660714E+00   0.1139086E-02
      0.5200E+03   0.5324331E+01   0.2665841E+00   0.1046095E-02
      0.5210E+03   0.5177859E+01   0.2670967E+00   0.9600553E-03
      0.5220E+03   0.5046105E+01   0.2407185E+00   0.8805055E-03
      0.5230E+03   0.4919759E+01   0.2312795E+00   0.8070093E-03
      0.5240E+03   0.4793414E+01   0.2317201E+00   0.7391545E-03
      0.5250E+03   0.4667069E+01   0.2321639E+00   0.6765540E-03
      0.5260E+03   0.4533001E+01   0.2468223E+00   0.6188426E-03
      0.5270E+03   0.4397655E+01   0.2496496E+00   0.5656770E-03
      0.5280E+03   0.4262310E+01   0.2501217E+00   0.5167343E-03
      0.5290E+03   0.4126965E+01   0.2505954E+00   0.4717118E-03
      0.5300E+03   0.3983329E+01   0.2664501E+00   0.4303251E-03
      0.5310E+03   0.3839566E+01   0.2671886E+00   0.3923081E-03
      0.5320E+03   0.3695802E+01   0.2676918E+00   0.3574114E-03
      0.5330E+03   0.3554089E+01   0.2643704E+00   0.3254019E-03
      0.5340E+03   0.3428647E+01   0.2344545E+00   0.2960619E-03
      0.5350E+03   0.3303206E+01   0.2348919E+00   0.2691879E-03
      0.5360E+03   0.3177765E+01   0.2353326E+00   0.2445903E-03
      0.5370E+03   0.3054681E+01   0.2313395E+00   0.2220924E-03
      0.5380E+03   0.2939115E+01   0.2176153E+00   0.2015296E-03
      0.5390E+03   0.2823548E+01   0.2180198E+00   0.1827488E-03
      0.5400E+03   0.2707981E+01   0.2184243E+00   0.1656078E-03
      0.5410E+03   0.2597816E+01   0.2086011E+00   0.1499747E-03
      0.5420E+03   0.2497022E+01   0.1912091E+00   0.1357269E-03
      0.5430E+03   0.2396228E+01   0.1915636E+00   0.1227509E-03
      0.5440E+03   0.2295434E+01   0.1919147E+00   0.1109415E-03
      0.5450E+03   0.2203701E+01   0.1749840E+00   0.1002015E-03
      0.5460E+03   0.2121305E+01   0.1574599E+00   0.9044105E-04
      0.5470E+03   0.2038910E+01   0.1577483E+00   0.8157690E-04
      0.5480E+03   0.1956515E+01   0.1580367E+00   0.7353258E-04
      0.5490E+03   0.1880264E+01   0.1465187E+00   0.6623740E-04
      0.5500E+03   0.1807789E+01   0.1395157E+00   0.5962626E-04
      0.5510E+03   0.1735314E+01   0.1397710E+00   0.5363926E-04
      0.5520E+03   0.1662840E+01   0.1400230E+00   0.4822128E-04
      0.5530E+03   0.1591523E+01   0.1380344E+00   0.4332171E-04
      0.5540E+03   0.1520602E+01   0.1375188E+00   0.3889407E-04
      0.5550E+03   0.1449681E+01   0.1377670E+00   0.3489571E-04
      0.5560E+03   0.1378760E+01   0.1380136E+00   0.3128756E-04
      0.5570E+03   0.1319437E+01   0.1156526E+00   0.2803381E-04
      0.5580E+03   0.1261799E+01   0.1125689E+00   0.2510172E-04
      0.5590E+03   0.1204161E+01   0.1127706E+00   0.2246136E-04
      0.5600E+03   0.1146524E+01   0.1129706E+00   0.2008534E-04
      0.5610E+03   0.1092744E+01   0.1055990E+00   0.1794872E-04
      0.5620E+03   0.1038964E+01   0.1057872E+00   0.1602871E-04
      0.5630E+03   0.9851835E+00   0.1059755E+00   0.1430458E-04
      0.5640E+03   0.9314034E+00   0.1061637E+00   0.1275740E-04
      0.5650E+03   0.8976397E+00   0.6676866E-01   0.1137000E-04
      0.5660E+03   0.8638760E+00   0.6688718E-01   0.1012674E-04
      0.5670E+03   0.8301125E+00   0.6700466E-01   0.9013427E-05
      0.5680E+03   0.7963489E+00   0.6712318E-01   0.8017174E-05
      0.5690E+03   0.7705057E+00   0.5146760E-01   0.7126293E-05
      0.5700E+03   0.7446624E+00   0.5155823E-01   0.6330194E-05
      0.5710E+03   0.7188191E+00   0.5164868E-01   0.5619291E-05
      0.5720E+03   0.6929758E+00   0.5173913E-01   0.4984908E-05
      0.5730E+03   0.6734446E+00   0.3917034E-01   0.4419201E-05
      0.5740E+03   0.6539135E+00   0.3923870E-01   0.3915088E-05
      0.5750E+03   0.6343823E+00   0.3930706E-01   0.3466173E-05
      0.5760E+03   0.6148511E+00   0.3937559E-01   0.3066693E-05
      0.5770E+03   0.6004820E+00   0.2901900E-01   0.2711449E-05
      0.5780E+03   0.5861126E+00   0.2906965E-01   0.2395762E-05
      0.5790E+03   0.5717434E+00   0.2911976E-01   0.2115422E-05
      0.5800E+03   0.5573742E+00   0.2916988E-01   0.1866645E-05
      0.5810E+03   0.5472417E+00   0.2060478E-01   0.1646028E-05
      0.5820E+03   0.5371092E+00   0.2064024E-01   0.1450521E-05
      0.5830E+03   0.5269768E+00   0.2067553E-01   0.1277385E-05
      0.5840E+03   0.5168444E+00   0.2071099E-01   0.1124168E-05
      0.5850E+03   0.5101927E+00   0.1361950E-01   0.9886704E-06
      0.5860E+03   0.5035411E+00   0.1364260E-01   0.8689268E-06
      0.5870E+03   0.4968895E+00   0.1366606E-01   0.7631783E-06
      0.5880E+03   0.4902379E+00   0.1368917E-01   0.6698538E-06
      0.5890E+03   0.4864471E+00   0.7814785E-02   0.5875506E-06
      0.5900E+03   0.4826564E+00   0.7828053E-02   0.5150172E-06
      0.5910E+03   0.4788655E+00   0.7841502E-02   0.4511381E-06
      0.5920E+03   0.4750747E+00   0.7854770E-02   0.3949194E-06
      0.5930E+03   0.4736307E+00   0.2997097E-02   0.3454766E-06
      0.5940E+03   0.4721866E+00   0.3002333E-02   0.3020231E-06
      0.5950E+03   0.4707425E+00   0.3007387E-02   0.2638597E-06
      0.5960E+03   0.4692984E+00   0.3012442E-02   0.2303653E-06
      0.5970E+03   0.4697658E+00  -0.9767005E-03   0.2009891E-06
      0.5980E+03   0.4702332E+00  -0.9783365E-03   0.1752423E-06
      0.5990E+03   0.4707006E+00  -0.9799725E-03   0.1526922E-06
      0.6000E+03   0.4711681E+00  -0.9816086E-03   0.1329555E-06
